금호2동,I20202,마라탕/훠궈,업종 음식 > 중식 > 마라탕/훠궈,서구,매출,"2,070","1,984","1,719","1,837","1,853","1,810","1,939","1,922","1,967","2,053","2,237","2,026","1,998"
금호2동,I20201,중국집,업종 음식 > 중식 > 중국집,서구,매출,"2,942","2,862","2,822","2,841","2,867","2,803","2,797","2,780","2,880","2,927","2,989","3,182","3,363"
금호2동,I20109,곱창 전골/구이,업종 음식 > 한식 > 곱창 전골/구이,서구,매출,"2,898","2,882","3,039","2,970","2,941","3,036","3,027","2,816","2,865","2,701","2,658","2,802","3,161"
금호2동,I20102,국/탕/찌개류,업종 음식 > 한식 > 국/탕/찌개류,서구,매출,"2,549","2,564","2,522","2,653","2,695","2,665","2,758","2,679","2,791","2,816","2,705","3,051","3,066"
금호2동,I20105,국수/칼국수,업종 음식 > 한식 > 국수/칼국수,서구,매출,"3,481","3,014","3,343","3,380","3,503","3,382","3,613","3,683","3,625","3,521","3,371","3,844","3,272"
금호2동,I20199,기타 한식 음식점,업종 음식 > 한식 > 기타 한식 음식점,서구,매출,"7,592","6,651","7,715","7,309","8,579","8,365","9,315","9,395","10,523","9,954","9,976","10,347","10,988"
금호2동,I20106,냉면/밀면,업종 음식 > 한식 > 냉면/밀면,서구,매출,"1,042","1,084","1,247","1,696","1,697","2,390","2,837","3,904","3,896","2,762","2,606","2,792","2,829"
금호2동,I20110,닭/오리고기 구이/찜,업종 음식 > 한식 > 닭/오리고기 구이/찜,서구,매출,"2,461","2,308","2,514","2,303","2,337","2,331","2,627","2,600","2,658","2,519","2,389","2,654","2,714"
금호2동,I20107,돼지고기 구이/찜,업종 음식 > 한식 > 돼지고기 구이/찜,분석영역,매출,"4,133","3,973","4,366","4,270","4,347","4,119","4,121","4,145","3,880","3,989","3,902","4,105","4,110"
금호2동,I20101,백반/한정식,업종 음식 > 한식 > 백반/한정식,금호2동,매출,"1,404","1,356","1,899","1,751","2,117","2,346","2,682","2,543","2,304","2,454","2,165","2,166","2,208"
금호2동,I20113,복 요리 전문,업종 음식 > 한식 > 복 요리 전문,서구,매출,"1,939","2,312","2,070","2,154","2,702","2,276","2,088","1,795","2,631","2,400","1,700","2,545","2,241"
금호2동,I20108,소고기 구이/찜,업종 음식 > 한식 > 소고기 구이/찜,분석영역,매출,"8,551","8,649","7,744","7,573","7,560","7,730","8,120","7,975","7,130","7,086","7,225","8,862","7,897"
금호2동,I20104,전/부침개,업종 음식 > 한식 > 전/부침개,서구,매출,"1,500","1,569","1,612","1,498","1,508","1,434","1,516","1,497","1,479","1,409","1,268","1,144","1,493"
금호2동,I20103,족발/보쌈,업종 음식 > 한식 > 족발/보쌈,서구,매출,"1,431","1,400","1,394","1,395","1,363","1,295","1,381","1,420","1,517","1,452","1,429","1,633","1,546"
금호2동,I20112,해산물 구이/찜,업종 음식 > 한식 > 해산물 구이/찜,서구,매출,"3,607","3,558","3,508","3,208","3,477","2,996","2,986","2,968","3,196","3,273","3,287","3,777","3,604"
금호2동,I20111,횟집,업종 음식 > 한식 > 횟집,분석영역,매출,"3,699","3,455","3,726","3,602","3,663","3,661","3,929","3,759","4,016","4,094","4,362","4,632","4,632"
금호2동,S20501,가전제품 수리업,업종 수리·개인 > 가전제품 수리 > 가전제품 수리업,서구,매출,"1,081",779,"1,054",977,826,885,947,537,571,477,615,578,621
금호2동,S20602,가죽/가방/신발 수선업,업종 수리·개인 > 기타 가정용품 수리 > 가죽/가방/신발 수선업,서구,매출,181,328,132,232,135,321,247,208,331,331,250,235,286
금호2동,S20699,그 외 기타 개인/가정용품 수리업,업종 수리·개인 > 기타 가정용품 수리 > 그 외 기타 개인/가정용품 수리업,서구,매출,"2,385","2,093","1,947","2,209","2,927","2,752","3,548","3,187","2,092","1,883","1,977","1,708","1,626"
금호2동,S20603,시계/귀금속/악기 수리업,업종 수리·개인 > 기타 가정용품 수리 > 시계/귀금속/악기 수리업,서구,매출,290,290,290,290,290,290,0,0,0,0,0,0,0
금호2동,S20601,의류/이불 수선업,업종 수리·개인 > 기타 가정용품 수리 > 의류/이불 수선업,서구,매출,257,251,207,260,281,312,276,248,248,240,252,285,231
금호2동,S21105,결혼 상담 서비스업,업종 수리·개인 > 기타 개인 > 결혼 상담 서비스업,서구,매출,"6,291","5,837","6,625","6,767","7,778","6,730","5,043","5,127","6,912","5,819","5,875","6,793","5,718"
금호2동,S21101,예식장업,업종 수리·개인 > 기타 개인 > 예식장업,서구,매출,"10,930","9,999","14,193","20,735","16,722","14,254","11,351","9,190","15,499","26,083","23,684","14,966","10,873"
금호2동,S20401,모터사이클 수리업,업종 수리·개인 > 모터사이클 수리 > 모터사이클 수리업,서구,매출,559,468,634,539,612,450,710,529,492,528,754,398,678
금호2동,S20901,세탁소,업종 수리·개인 > 세탁 > 세탁소,분석영역,매출,448,437,517,562,553,523,474,398,377,538,562,508,412
금호2동,S20902,셀프 빨래방,업종 수리·개인 > 세탁 > 셀프 빨래방,서구,매출,363,355,382,417,391,387,420,362,366,431,392,392,379
금호2동,S20802,마사지/안마,업종 수리·개인 > 욕탕·신체관리 > 마사지/안마,서구,매출,466,410,464,423,468,434,432,467,481,507,464,438,449
금호2동,S20801,목욕탕/사우나,업종 수리·개인 > 욕탕·신체관리 > 목욕탕/사우나,분석영역,매출,0,0,0,0,0,0,0,0,0,0,"4,432","4,428","4,602"
금호2동,S20803,체형/비만 관리,업종 수리·개인 > 욕탕·신체관리 > 체형/비만 관리,분석영역,매출,260,265,210,244,269,256,275,273,258,321,269,279,282
금호2동,S20703,네일숍,업종 수리·개인 > 이용·미용 > 네일숍,분석영역,매출,238,267,272,283,276,304,194,189,169,179,160,162,163
금호2동,S20701,미용실,업종 수리·개인 > 이용·미용 > 미용실,분석영역,매출,769,758,764,700,659,631,618,634,700,650,639,642,638
금호2동,S20702,피부 관리실,업종 수리·개인 > 이용·미용 > 피부 관리실,분석영역,매출,326,298,387,307,395,389,434,386,328,314,380,307,319
금호2동,S20302,자동차 세차장,업종 수리·개인 > 자동차 수리·세차 > 자동차 세차장,서구,매출,440,477,524,588,527,501,432,495,557,461,606,522,525
금호2동,S20301,자동차 정비소,업종 수리·개인 > 자동차 수리·세차 > 자동차 정비소,분석영역,매출,"2,234","2,076","2,265","2,256","2,257","2,264","2,244","2,492","2,244","2,371","2,395","2,414","2,338"
금호2동,S21001,장례식장,업종 수리·개인 > 장례식장 > 장례식장,서구,매출,"17,847","14,714","16,646","17,456","16,866","19,548","21,214","18,072","17,341","19,056","20,771","19,621","19,747"
금호2동,S20101,컴퓨터/노트북/프린터 수리업,업종 수리·개인 > 컴퓨터 수리 > 컴퓨터/노트북/프린터 수리업,서구,매출,363,290,473,279,565,293,461,415,315,430,370,382,358
금호2동,S20201,핸드폰/통신장비 수리업,업종 수리·개인 > 통신장비 수리 > 핸드폰/통신장비 수리업,서구,매출,"2,328","2,650","2,039","2,399","1,955","2,584","3,094","3,144","2,635","2,969","2,452","2,227","1,859"
금호2동,R10202,독서실/스터디 카페,업종 예술·스포츠 > 도서관·사적지 > 독서실/스터디 카페,분석영역,매출,334,319,327,402,316,316,327,296,313,313,263,330,374
금호2동,R10311,골프 연습장,업종 예술·스포츠 > 스포츠 서비스 > 골프 연습장,금호2동,매출,801,793,766,803,805,740,698,792,683,805,921,813,816
금호2동,R10314,기타 스포츠시설 운영업,업종 예술·스포츠 > 스포츠 서비스 > 기타 스포츠시설 운영업,분석영역,매출,0,0,0,0,552,717,"1,374",681,974,574,831,601,"1,077"
금호2동,R10310,당구장,업종 예술·스포츠 > 스포츠 서비스 > 당구장,분석영역,매출,161,172,170,156,166,163,174,162,163,170,171,162,181
금호2동,R10309,볼링장,업종 예술·스포츠 > 스포츠 서비스 > 볼링장,서구,매출,"3,149","3,252","3,123","3,018","3,007","3,009","3,095","2,797","3,128","2,355","2,422","1,848","2,441"
금호2동,R10308,수영장,업종 예술·스포츠 > 스포츠 서비스 > 수영장,서구,매출,"3,105","3,173","3,485","1,849","2,228","3,307","3,652","2,869","3,213","2,007","2,246","3,199","1,613"
금호2동,R10316,스쿼시/라켓볼장,업종 예술·스포츠 > 스포츠 서비스 > 스쿼시/라켓볼장,서구,매출,713,700,420,555,624,225,447,267,135,147,939,266,293
금호2동,R10306,종합 스포츠시설,업종 예술·스포츠 > 스포츠 서비스 > 종합 스포츠시설,서구,매출,"12,168","11,446","14,145","14,386","14,026","12,369","12,591","12,794","12,365","12,887","12,073","10,300","10,671"
금호2동,R10313,탁구장,업종 예술·스포츠 > 스포츠 서비스 > 탁구장,서구,매출,411,501,395,378,359,365,394,401,471,436,421,360,376
금호2동,R10312,테니스장,업종 예술·스포츠 > 스포츠 서비스 > 테니스장,서구,매출,311,"1,044",987,825,856,929,800,"1,003",811,928,"1,062",950,667
금호2동,R10307,헬스장,업종 예술·스포츠 > 스포츠 서비스 > 헬스장,금호2동,매출,"1,031",778,765,791,850,"1,000",971,874,845,"1,136","1,249","1,387","1,163"
금호2동,R10406,PC방,업종 예술·스포츠 > 유원지·오락 > PC방,금호2동,매출,"1,527","1,550","1,545","1,526","1,519","1,467","1,466","1,429","1,438","1,389","1,346","1,339","1,379"
금호2동,R10499,기타 오락관련 서비스업,업종 예술·스포츠 > 유원지·오락 > 기타 오락관련 서비스업,서구,매출,238,256,336,389,370,356,478,408,340,328,213,340,352
금호2동,R10405,기타 오락장,업종 예술·스포츠 > 유원지·오락 > 기타 오락장,서구,매출,"1,821","1,827","1,897","1,470","1,774","1,814","2,014","1,797","1,736","1,488","1,465","1,730","1,982"
금호2동,R10408,낚시터 운영업,업종 예술·스포츠 > 유원지·오락 > 낚시터 운영업,서구,매출,224,256,528,328,639,600,370,422,370,485,277,90,220
금호2동,R10407,노래방,업종 예술·스포츠 > 유원지·오락 > 노래방,분석영역,매출,399,409,415,381,383,417,370,335,353,394,417,567,532
금호2동,R10410,복권 발행/판매업,업종 예술·스포츠 > 유원지·오락 > 복권 발행/판매업,서구,매출,213,195,290,266,206,196,172,160,162,188,175,167,150
금호2동,R10409,수상/해양 레저업,업종 예술·스포츠 > 유원지·오락 > 수상/해양 레저업,서구,매출,"1,743","1,892","1,702",48,"1,042",988,"1,096","1,119","1,079",505,849,"1,483","1,445"
금호2동,R10404,전자 게임장,업종 예술·스포츠 > 유원지·오락 > 전자 게임장,서구,매출,"2,007","1,984","1,025","1,015","1,051","1,038","1,036",529,992,785,"1,021","1,024","1,063"
금호2동,P10701,교육컨설팅업,업종 교육 > 교육 지원 > 교육컨설팅업,서구,매출,525,568,722,688,670,549,535,494,824,585,543,373,701
